2013-09-01 07:45:12	543191805
2013-09-01 07:45:12	934840504
2013-09-01 07:45:12	934840504
2013-09-01 07:45:12	11432401
2013-09-01 16:30:12	772740207
2013-09-01 16:30:12	980809223
2013-09-01 16:30:12	22926204
2013-09-01 16:30:12	526525228
2013-09-02 07:45:12	592784108
2013-09-02 07:45:12	592784108
2013-09-02 07:45:12	592784108
2013-09-02 07:45:12	592784108
2013-09-02 07:45:12	592784108
2013-09-02 10:27:45	488733702
2013-09-02 10:27:45	488733702
2013-09-02 10:27:45	831554602
2013-09-02 16:30:11	690146006
2013-09-02 16:30:11	453635441
2013-09-02 16:30:11	573494674
2013-09-03 07:45:12	262030615
2013-09-03 07:45:12	814995536
2013-09-03 07:45:12	814995536
2013-09-03 07:45:12	977821163
2013-09-03 07:45:12	977821163
2013-09-03 07:45:12	977821163
2013-09-03 07:45:12	977821163
2013-09-03 07:45:12	977821163
2013-09-03 07:45:12	977821163
2013-09-03 07:45:12	977821163
2013-09-03 07:45:12	977821163
2013-09-03 07:45:12	977821163
2013-09-03 07:45:12	115986321
2013-09-03 07:45:12	115986321
2013-09-03 07:45:12	600341143
2013-09-03 07:45:12	600341143
2013-09-03 07:45:12	600341143
2013-09-03 07:45:12	600341143
2013-09-03 07:45:12	837310305
2013-09-03 07:45:12	85901239
2013-09-03 16:30:12	489588761
2013-09-03 16:30:12	147870394
2013-09-03 16:30:12	374162483
2013-09-03 16:30:12	374162483
2013-09-03 16:30:12	374162483
2013-09-03 16:30:12	374162483
2013-09-03 16:30:12	374162483
2013-09-04 07:45:13	715647199
2013-09-04 07:45:13	507115060
2013-09-04 07:45:13	507115060
2013-09-04 07:45:13	534654875
2013-09-04 07:45:13	534654875
2013-09-04 16:30:11	818337891
2013-09-04 16:30:11	818337891
2013-09-04 16:30:11	596850254
2013-09-04 16:30:11	741763752
2013-09-04 16:30:11	613135649
2013-09-04 16:30:11	613135649
2013-09-05 07:45:11	832502717
2013-09-05 07:45:11	395915699
2013-09-05 07:45:11	200789680
2013-09-05 07:45:11	200789680
2013-09-05 16:30:12	852927937
2013-09-05 16:30:12	852927937
2013-09-05 16:30:12	214476860
2013-09-05 16:30:12	856572452
2013-09-05 16:30:12	772426357
2013-09-06 07:45:13	920434828
2013-09-06 07:45:13	476711295
2013-09-06 07:45:13	715515056
2013-09-06 07:45:13	210685376
2013-09-06 07:45:13	210685376
2013-09-06 07:45:13	210685376
2013-09-06 07:45:13	448521465
2013-09-06 07:45:13	32115840
2013-09-06 07:45:13	313946834
2013-09-06 07:45:13	313946834
2013-09-06 07:45:13	791933162
2013-09-06 07:45:13	791933162
2013-09-06 07:45:13	326833268
2013-09-06 07:45:13	430712107
2013-09-06 07:45:13	430712107
2013-09-06 07:45:13	430712107
2013-09-06 16:30:12	358041792
2013-09-06 16:30:12	298732667
2013-09-06 16:30:12	450980694
2013-09-06 16:30:12	849879170
2013-09-06 16:30:12	74467479
2013-09-06 16:30:12	152995031
2013-09-06 16:30:12	152995031
2013-09-06 16:30:12	152995031
2013-09-06 16:30:12	906145340
2013-09-06 16:30:12	672011386
2013-09-06 16:30:12	69064570
2013-09-06 16:30:12	69064570
2013-09-06 16:30:12	69064570
2013-09-06 16:30:12	69064570
2013-09-06 16:30:12	426316819
2013-09-07 07:45:13	258742302
2013-09-07 07:45:13	258742302
2013-09-07 07:45:13	739347726
2013-09-07 07:45:13	739347726
2013-09-07 07:45:13	220284527
2013-09-07 07:45:13	76350390
2013-09-07 07:45:13	923899504
2013-09-07 07:45:13	721021519
2013-09-07 07:45:13	923186116
2013-09-07 07:45:13	298421430
2013-09-07 07:45:13	298421430
2013-09-07 07:45:13	298421430
2013-09-07 07:45:13	298421430
2013-09-07 16:30:12	359816524
2013-09-07 16:30:12	359816524
2013-09-07 16:30:12	359816524
2013-09-07 16:30:12	567979286
2013-09-07 16:30:12	658564626
2013-09-07 16:30:12	150498439
2013-09-07 16:30:12	150498439
2013-09-07 16:30:12	150498439
2013-09-07 16:30:12	150498439
2013-09-07 16:30:12	30045106
2013-09-07 16:30:12	359211960
2013-09-07 16:30:12	359211960
2013-09-07 16:30:12	302993310
2013-09-07 16:30:12	664938830
2013-09-07 16:30:12	146926131
2013-09-07 16:30:12	146926131
2013-09-07 16:30:12	146926131
2013-09-07 16:30:12	456302223
2013-09-07 16:30:12	862645370
2013-09-07 16:30:12	160315617
2013-09-07 16:30:12	601973122
2013-09-07 16:30:13	148150010
2013-09-07 16:30:13	791042324
2013-09-08 07:45:12	902969058
2013-09-08 07:45:12	902969058
2013-09-08 07:45:12	902969058
2013-09-08 07:45:12	902969058
2013-09-08 07:45:12	31021565
2013-09-08 07:45:12	31021565
2013-09-08 07:45:12	813245436
2013-09-08 07:45:12	392478397
2013-09-08 07:45:12	190373836
2013-09-08 07:45:12	432252158
