"CentreOuest";"1";"12/10/2013";"918344";"Chauvigny";"86300";"";"400";":saut paragraphe:  Chauvigny  centre, grand F2, 55 m 2 , chauffage gaz collectif, cuisine équipée, refait neuf, accès jardin privatif, classe énergie B, 400 €. -05.49.46.35.96";"Annonce  location appartement Chauvigny (86) (400 €) 918344   ";"";"";"http://p.ofistatic.com/nr-immo";"http://www.centreouest-immo.com/immobilier/location/appartement/chauvigny-86-86070/2-3-pieces-918344.htm";"";"0689373140"
"CentreOuest";"1";"07/11/2013";"923208";"Chauvigny";"86300";"";"500";":saut paragraphe:  Chauvigny  centre-ville appartement T3, état neuf avec petite cour, grand garage, grenier, 500 €. DPE en cours.";"Annonce  location appartement Chauvigny (86) (500 €) 923208   ";"";"";"";"http://www.centreouest-immo.com/immobilier/location/appartement/chauvigny-86-86070/2-3-pieces-923208.htm";"";"0677209261"
"CentreOuest";"1";"19/10/2013";"919711";"Bournand";"86120";"";"";":saut paragraphe:  Bournand,  loue appartement 2 pièces, classe énergie en cours -05.49.98.75.27";"Annonce  location appartement Bournand (86) ( €) 919711   ";"";"";"";"http://www.centreouest-immo.com/immobilier/location/appartement/bournand-86-86036/2-3-pieces-919711.htm";"";""
"CentreOuest";"1";"29/10/2013";"921614";"Buxerolles";"86180";"";"400";":saut paragraphe: Buxerolles proche toutes commoditées et voie rapide loue T2, comprenant un séjour avec placard, cuisine équipée, salle d'eau, chambre à l'étage, dressing équipé de 4M2, place de parking privée";"Annonce  location appartement Buxerolles (86) (400 €) 921614   ";"PARTICULIER";"";"http://p.ofistatic.com/nr-immo";"http://www.centreouest-immo.com/immobilier/location/appartement/buxerolles-86-86041/2-3-pieces-921614.htm";"";"0669566896"
"CentreOuest";"1";"12/10/2013";"918346";"Buxerolles";"86180";"";"500";":saut paragraphe:  Buxerolles  F3, RDC : séjour, cuisine, wc, étage : 2 chambres, SDE, wc + dégagement, courette privative, résidence Cariatide, 500 € + 70 € charges, énergie en cours -05.49.85.50.29";"Annonce  location appartement Buxerolles (86) (500 €) 918346   ";"";"";"";"http://www.centreouest-immo.com/immobilier/location/appartement/buxerolles-86-86041/2-3-pieces-918346.htm";"";""
"CentreOuest";"1";"03/11/2013";"921023";"Argenton-sur-Creuse";"36200";"";"385";":saut paragraphe: Beau logement lumineux avec superbe vue sur la Creuse-situé en centre ville à 2 pas de la gare - 1er étage dans petite copropriété locative - chauffage individuel électrique - cuisinière à gaz intégrée - composé de - entrée - séjour - cuisine - chambre - salle de bain et WC séparés. Le tout en parfait état. Libre au 1er novembre. DPE en cours.";"Annonce  location appartement Argenton-sur-Creuse (36) (385 €) 921023   ";"PARTICULIER";"";"";"http://www.centreouest-immo.com/immobilier/location/appartement/argenton-sur-creuse-36-36006/2-3-pieces-921023.htm";"";"0681298219"
"CentreOuest";"1";"10/10/2013";"917837";"Athée-sur-Cher";"37270";"";"300";":saut paragraphe:  Athée-sur-Cher  Le Vigneau, loue studio 30 m 2  environs, 250 € + 50 € charges, énergie D -06.99.40.48.11";"Annonce  location appartement Athée-sur-Cher (37) (300 €) 917837   ";"";"";"";"http://www.centreouest-immo.com/immobilier/location/appartement/athee-sur-cher-37-37008/studio-917837.htm";"";""
"CentreOuest";"1";"03/11/2013";"918104";"Azay-sur-Cher";"37270";"";"610";":saut paragraphe: AZAY SUR CHER, SPACIEUX T3 offrant : Grand séjour, coin cuisine, 2 chambres, salle de bains. Grand garage. Chauffage individuel électrique Charges : en sus Hono : 610 € Dépôt de Garantie : 610 €";"Annonce  location appartement Azay-sur-Cher (37) (610 €) 918104   ";"PROFESSIONNEL";"";"http://p.ofistatic.com/nr-immo";"http://www.centreouest-immo.com/immobilier/location/appartement/azay-sur-cher-37-37015/2-3-pieces-918104.htm";"";"0247333333"
"CentreOuest";"1";"06/11/2013";"915566";"Ballan-Miré";"37510";"";"650";":saut paragraphe: BALLAN MIRE : Superbe appartement type 3 d'environ 76m² dans petite résidence.:saut ligne::saut paragraphe:Séjour donnant sur balcon, cuisine, cellier, 2 chambres, salle de bains, salle d'eau.:saut ligne::saut paragraphe:Garage.:saut ligne::saut paragraphe:Parking.:saut ligne::saut paragraphe:Libre de suite:saut ligne::saut paragraphe:Espace location";"Annonce  location appartement Ballan-Miré (37) (650 €) 915566   ";"PROFESSIONNEL";"";"http://p.ofistatic.com/nr-immo";"http://www.centreouest-immo.com/immobilier/location/appartement/ballan-mire-37-37018/2-3-pieces-915566.htm";"";"0247661818"
"CentreOuest";"1";"01/11/2013";"917614";"Ballan-Miré";"37510";"";"564";":saut paragraphe: BALLAN MIRE appartement type 2 à louer d'environ 45m2 dans une résidence récente et calme. Avec balcon et place de parking privée. Proche du centre ville et des écoles. Assurance Multirisque Habitation comprise dans les charges.";"Annonce  location appartement Ballan-Miré (37) (564 €) 917614   ";"PROFESSIONNEL";"";"http://p.ofistatic.com/nr-immo";"http://www.centreouest-immo.com/immobilier/location/appartement/ballan-mire-37-37018/2-3-pieces-917614.htm";"";"0247701270"
"CentreOuest";"1";"01/11/2013";"917634";"Ballan-Miré";"37510";"";"390";":saut paragraphe: BALLAN MIRE, Dans résidence calme proche du centre ville, appartement type 1 à louer d'environ 38m2 avec balcon et parking privé. Environnnement calme et proche transport. Assurance multirisque habitation comprise dans les charges";"Annonce  location appartement Ballan-Miré (37) (390 €) 917634   ";"PROFESSIONNEL";"";"http://p.ofistatic.com/nr-immo";"http://www.centreouest-immo.com/immobilier/location/appartement/ballan-mire-37-37018/studio-917634.htm";"";"0247701270"
"CentreOuest";"1";"04/11/2013";"895576";"Ballan-Miré";"37510";"";"635";":saut paragraphe: Appartement de type 3 de 67m² en rez de chaussé à BALLAN MIRE, dans une résidence récente dans un quartier calme et arboré avec un balcon et un parking. Accès à la rocade en moins de 10 minutes et commerces et écoles à proximité. (DPE EN COURS)";"Annonce  location appartement Ballan-Miré (37) (635 €) 895576   ";"PROFESSIONNEL";"";"http://p.ofistatic.com/nr-immo";"http://www.centreouest-immo.com/immobilier/location/appartement/ballan-mire-37-37018/2-3-pieces-895576.htm";"";"0247311626"
"CentreOuest";"1";"05/10/2013";"917262";"Ballan-Miré";"37510";"";"480";":saut paragraphe:   Ballan-Miré,  centre, loue T2, résidence sécurisée, ascenseur, 43 m 2 , 2 ème  étage, cave, parking, libre, 480 € + provision charges 50 €. énergie D -06.70.81.53.59";"Annonce  location appartement Ballan-Miré (37) (480 €) 917262   ";"";"";"";"http://www.centreouest-immo.com/immobilier/location/appartement/ballan-mire-37-37018/2-3-pieces-917262.htm";"";""
"CentreOuest";"1";"05/11/2013";"877561";"Ballan-Miré";"37510";"";"435";":saut paragraphe: Dans résidence très récente appartement de type 2 offrant : entrée avec placard de rangements, séjour avec kitchenette équipée et aménagée (frigo, plaque électrique, hotte, lave linge, plan de travail avec meubles de rangements), chambre avec placard de rangements, douche, W.C., parking sous-sol Chauffage électrique individuel Charges : 40 € Honoraires : 435 € Dépôt de garantie : 435 €";"Annonce  location appartement Ballan-Miré (37) (435 €) 877561   ";"PROFESSIONNEL";"";"http://p.ofistatic.com/nr-immo";"http://www.centreouest-immo.com/immobilier/location/appartement/ballan-mire-37-37018/2-3-pieces-877561.htm";"";"0247717717"
